VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-06-09 21:13:32,2016-06-09 21:23:33,1,1.80,-74.006660461425781,40.74151611328125,1,N,-73.991470336914063,40.749919891357422,1,9,0.5,0.5,2.55,0,0.3,12.85
1,2016-06-09 21:13:32,2016-06-09 21:18:11,1,.90,-73.978271484375,40.752056121826172,1,N,-73.987106323242187,40.744804382324219,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-06-09 21:13:32,2016-06-09 21:34:55,2,2.92,-73.983871459960937,40.761802673339844,1,N,-74.003311157226563,40.728740692138672,1,15.5,0.5,0.5,3.36,0,0.3,20.16
2,2016-06-09 21:13:32,2016-06-09 21:20:14,1,1.60,-73.992782592773438,40.758338928222656,1,N,-73.999778747558594,40.742668151855469,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2016-06-09 21:13:33,2016-06-09 21:16:07,1,.70,-73.970481872558594,40.761966705322266,1,N,-73.96502685546875,40.770759582519531,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-06-09 21:13:33,2016-06-09 21:19:41,1,1.20,-74.000434875488281,40.730663299560547,1,N,-73.990554809570313,40.744251251220703,1,6,0.5,0.5,1.8,0,0.3,9.1
1,2016-06-09 21:13:33,2016-06-09 21:22:31,1,1.80,-73.969047546386719,40.75421142578125,1,N,-73.975845336914063,40.732601165771484,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-06-09 21:13:33,2016-06-09 21:23:55,1,1.60,-73.984458923339844,40.764961242675781,1,N,-73.963943481445312,40.770889282226563,1,9,0.5,0.5,1.5,0,0.3,11.8
1,2016-06-09 21:13:33,2016-06-09 21:37:37,1,3.10,-74.001472473144531,40.751548767089844,1,N,-73.987045288085938,40.722278594970703,1,16.5,0.5,0.5,3.55,0,0.3,21.35
1,2016-06-09 21:13:33,2016-06-09 21:18:33,1,2.00,-73.952667236328125,40.768177032470703,1,N,-73.971687316894531,40.745445251464844,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-06-09 21:13:33,2016-06-09 21:33:26,3,5.80,-73.980476379394531,40.754779815673828,1,N,-74.009742736816406,40.704963684082031,1,20.5,0.5,0.5,2,0,0.3,23.8
2,2016-06-09 21:13:33,2016-06-09 21:22:28,3,1.29,-74.004920959472656,40.751918792724609,1,N,-74.002662658691406,40.760719299316406,1,7.5,0.5,0.5,1,0,0.3,9.8
2,2016-06-09 21:13:33,2016-06-09 21:29:05,1,1.36,-73.989883422851562,40.746776580810547,1,N,-73.994499206542969,40.760055541992188,1,11,0.5,0.5,2.46,0,0.3,14.76
1,2016-06-09 21:13:34,2016-06-09 21:24:33,1,1.20,-73.976913452148437,40.747886657714844,1,N,-73.9942626953125,40.756320953369141,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,2016-06-09 21:13:34,2016-06-09 21:20:42,1,2.00,-73.967681884765625,40.752124786376953,1,N,-73.950225830078125,40.777244567871094,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-06-09 21:13:34,2016-06-09 21:39:57,1,2.90,-73.987632751464844,40.738563537597656,1,N,-73.9918212890625,40.767051696777344,1,17.5,0.5,0.5,3.75,0,0.3,22.55
2,2016-06-09 21:13:34,2016-06-09 21:24:59,1,1.58,-73.985397338867187,40.758186340332031,1,N,-74.004081726074219,40.749351501464844,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2016-06-09 21:13:34,2016-06-09 21:19:28,1,.76,-73.968994140625,40.759441375732422,1,N,-73.976509094238281,40.765602111816406,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-06-09 21:13:35,2016-06-09 21:28:41,1,2.20,-73.997962951660156,40.740997314453125,1,N,-73.992652893066406,40.718746185302734,1,11.5,0.5,0.5,1.5,0,0.3,14.3
1,2016-06-09 21:13:35,2016-06-09 21:25:44,2,1.30,0,0,1,N,-73.975151062011719,40.759086608886719,1,9.5,0.5,0.5,2,0,0.3,12.8
1,2016-06-09 21:13:35,2016-06-09 21:19:31,1,.60,-73.988189697265625,40.72015380859375,1,N,-73.997787475585937,40.721023559570313,1,5.5,0.5,0.5,1.35,0,0.3,8.15
2,2016-06-09 21:13:35,2016-06-09 21:20:03,1,.68,-74.01123046875,40.728969573974609,1,N,-74.001411437988281,40.731231689453125,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2016-06-09 21:13:35,2016-06-09 21:17:17,1,.52,-73.992408752441406,40.694248199462891,1,N,-73.98455810546875,40.69635009765625,1,4.5,0.5,0.5,1.16,0,0.3,6.96
1,2016-06-09 21:13:36,2016-06-09 21:29:19,1,4.70,-73.978668212890625,40.736736297607422,1,N,-73.948707580566406,40.774181365966797,1,15.5,0.5,0.5,3.35,0,0.3,20.15
1,2016-06-09 21:13:36,2016-06-09 21:17:26,1,.40,-73.954536437988281,40.784160614013672,1,N,-73.950218200683594,40.779998779296875,3,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-06-09 21:13:36,2016-06-09 21:26:53,1,2.20,-73.995513916015625,40.724861145019531,1,N,-73.983489990234375,40.713325500488281,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,2016-06-09 21:13:36,2016-06-09 21:16:46,1,.60,-74.006362915039063,40.741378784179688,1,N,-74.003837585449219,40.748298645019531,1,4.5,0.5,0.5,1,0,0.3,6.8
2,2016-06-09 21:13:36,2016-06-09 21:13:41,1,.00,0,0,5,N,-74.32269287109375,40.719600677490234,1,100,0,0,0,0,0.3,100.3
2,2016-06-09 21:13:36,2016-06-09 21:22:27,1,1.25,-73.99371337890625,40.727218627929688,1,N,-73.981147766113281,40.740421295166016,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-06-09 21:13:36,2016-06-09 21:23:59,1,2.48,-73.912643432617188,40.755870819091797,1,N,-73.890739440917969,40.738819122314453,2,10,0.5,0.5,0,0,0.3,11.3
2,2016-06-09 21:13:37,2016-06-09 21:43:05,1,18.47,-74.007110595703125,40.703460693359375,5,N,-74.008163452148438,40.887931823730469,1,70,0,0.5,16.26,10.5,0.3,97.56
2,2016-06-09 21:13:37,2016-06-09 21:21:24,1,2.28,-73.970443725585937,40.765041351318359,1,N,-73.944747924804688,40.775058746337891,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-06-09 21:13:38,2016-06-09 21:19:24,1,1.30,-73.968437194824219,40.754974365234375,1,N,-73.9814453125,40.741432189941406,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-06-09 21:13:38,2016-06-09 21:28:48,2,2.60,-74.004348754882813,40.714019775390625,1,N,-73.982536315917969,40.73992919921875,1,11.5,0.5,0.5,1.92,0,0.3,14.72
2,2016-06-09 21:13:38,2016-06-09 21:18:36,1,.60,-73.97857666015625,40.785545349121094,1,N,-73.970062255859375,40.785449981689453,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-06-09 21:13:38,2016-06-09 21:15:04,1,.56,-73.964393615722656,40.756370544433594,1,N,-73.9593505859375,40.763351440429688,1,3.5,0.5,0.5,0.96,0,0.3,5.76
1,2016-06-09 21:13:39,2016-06-09 21:23:32,1,3.50,-73.964859008789063,40.759140014648437,1,N,-73.935287475585938,40.802555084228516,1,11.5,0.5,0.5,2,0,0.3,14.8
1,2016-06-09 21:13:39,2016-06-09 21:24:20,4,.90,-73.977569580078125,40.764621734619141,1,N,-73.986412048339844,40.755725860595703,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-06-09 21:13:39,2016-06-09 21:25:11,1,2.00,-73.988082885742187,40.738048553466797,1,N,-73.969192504882813,40.764125823974609,2,10,0.5,0.5,0,0,0.3,11.3
1,2016-06-09 21:13:39,2016-06-09 21:18:29,2,1.10,-73.966506958007812,40.79339599609375,1,N,-73.979232788085938,40.783580780029297,1,5.5,0.5,0.5,2,0,0.3,8.8
2,2016-06-09 21:13:39,2016-06-09 21:25:21,2,.99,-73.981163024902344,40.773521423339844,1,N,-73.990753173828125,40.761199951171875,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2016-06-09 21:13:39,2016-06-09 21:25:13,5,1.83,-74.004501342773438,40.747718811035156,1,N,-73.98858642578125,40.731479644775391,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2016-06-09 21:13:39,2016-06-09 21:30:21,2,2.72,-73.971885681152344,40.760391235351563,1,N,-73.983001708984375,40.784172058105469,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2016-06-09 21:13:39,2016-06-09 21:22:04,6,.69,-73.992446899414062,40.743637084960938,1,N,-73.984901428222656,40.748130798339844,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-06-09 21:13:39,2016-06-09 21:18:30,1,1.27,-73.971832275390625,40.754646301269531,1,N,-73.960075378417969,40.770442962646484,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2016-06-09 21:13:39,2016-06-09 21:18:06,2,.64,0,0,1,N,0,0,1,5,0.5,0.5,0.7,0,0.3,7
2,2016-06-09 21:13:39,2016-06-09 21:29:35,1,2.37,-73.9681396484375,40.764579772949219,1,N,-73.976066589355469,40.740451812744141,1,12,0.5,0.5,3.32,0,0.3,16.62
2,2016-06-09 21:13:39,2016-06-09 21:15:41,2,.71,0,0,1,N,0,0,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-06-09 21:13:39,2016-06-09 21:36:09,1,3.44,-74.001983642578125,40.730476379394531,1,N,-73.982658386230469,40.770896911621094,2,16,0.5,0.5,0,0,0.3,17.3
2,2016-06-09 21:13:39,2016-06-09 21:28:25,1,1.49,-73.987686157226562,40.760028839111328,1,N,-73.99609375,40.759761810302734,1,10.5,0.5,0.5,2.95,0,0.3,14.75
1,2016-06-09 21:13:40,2016-06-09 21:21:01,1,.90,-73.964889526367187,40.755886077880859,1,N,-73.977142333984375,40.754638671875,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2016-06-09 21:13:40,2016-06-09 21:32:00,1,2.70,-73.962905883789063,40.776710510253906,1,N,-73.990936279296875,40.750347137451172,2,14,0.5,0.5,0,0,0.3,15.3
2,2016-06-09 21:13:40,2016-06-09 21:32:45,5,3.10,-73.954948425292969,40.773429870605469,1,N,-73.995681762695313,40.764549255371094,1,14.5,0.5,0.5,0,0,0.3,15.8
2,2016-06-09 21:13:40,2016-06-09 21:22:49,1,1.09,-74.000068664550781,40.733119964599609,1,N,-73.990913391113281,40.724048614501953,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-06-09 21:13:40,2016-06-09 21:18:38,1,.76,-73.984878540039063,40.748249053955078,1,N,-73.991462707519531,40.738430023193359,1,5.5,0.5,0.5,1.2,0,0.3,8
2,2016-06-09 21:13:40,2016-06-09 21:40:11,4,4.38,-74.002197265625,40.729465484619141,1,N,-73.95843505859375,40.772872924804687,1,19,0.5,0.5,4.06,0,0.3,24.36
2,2016-06-09 21:13:40,2016-06-09 21:16:38,2,.68,-74.007102966308594,40.716060638427734,1,N,-74.004142761230469,40.725166320800781,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-06-09 21:13:40,2016-06-09 21:34:04,1,2.89,-73.994232177734375,40.745777130126953,1,N,-73.991058349609375,40.714698791503906,1,14.5,0.5,0.5,2,0,0.3,17.8
2,2016-06-09 21:13:40,2016-06-09 21:14:32,1,.24,-73.978240966796875,40.729591369628906,1,N,-73.982383728027344,40.731349945068359,2,3,0.5,0.5,0,0,0.3,4.3
1,2016-06-09 21:13:41,2016-06-09 21:24:46,1,2.10,-73.980117797851563,40.770599365234375,1,N,-73.950767517089844,40.771450042724609,2,10,0.5,0.5,0,0,0.3,11.3
1,2016-06-09 21:13:41,2016-06-09 21:16:23,1,.50,-74.01007080078125,40.709938049316406,1,N,-74.016738891601563,40.704753875732422,1,4,0.5,0.5,1.05,0,0.3,6.35
1,2016-06-09 21:13:41,2016-06-09 21:23:54,1,1.70,-73.988021850585938,40.701404571533203,1,Y,-73.99591064453125,40.694465637207031,1,8.5,0.5,0.5,2,0,0.3,11.8
1,2016-06-09 21:13:41,2016-06-09 21:16:31,1,.60,-74.003227233886719,40.726943969726563,1,N,-74.006294250488281,40.733570098876953,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-06-09 21:13:41,2016-06-09 21:27:31,1,2.70,-73.939109802246094,40.805419921875,1,N,-73.91522216796875,40.835365295410156,1,12,0.5,0.5,0,0,0.3,13.3
2,2016-06-09 21:13:41,2016-06-09 21:21:19,1,1.67,-73.9957275390625,40.726699829101563,1,N,-73.991859436035156,40.715118408203125,1,7.5,0.5,0.5,2.2,0,0.3,11
2,2016-06-09 21:13:41,2016-06-09 21:18:58,1,1.20,-73.955253601074219,40.768760681152344,1,N,-73.950363159179688,40.771461486816406,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-06-09 21:13:41,2016-06-09 21:17:46,1,.54,-73.978843688964844,40.782310485839844,1,N,-73.975166320800781,40.777259826660156,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2016-06-09 21:13:42,2016-06-09 21:18:29,1,.85,-74.001502990722656,40.746208190917969,1,N,-73.997360229492188,40.749210357666016,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-06-09 21:06:09,2016-06-09 21:12:36,1,.96,-74.003158569335937,40.726932525634766,1,N,-74.003532409667969,40.717353820800781,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2016-06-09 21:06:10,2016-06-09 21:34:10,1,4.40,-73.981597900390625,40.763801574707031,1,N,-74.0098876953125,40.722469329833984,1,21,0.5,0.5,2,0,0.3,24.3
2,2016-06-09 21:06:10,2016-06-09 21:33:42,2,3.75,-74.002120971679688,40.750289916992188,1,N,-73.956008911132813,40.767890930175781,1,19,0.5,0.5,2,0,0.3,22.3
2,2016-06-09 21:06:10,2016-06-09 21:32:04,1,4.67,-73.990989685058594,40.739727020263672,1,N,-73.9771728515625,40.787498474121094,1,20.5,0.5,0.5,4.36,0,0.3,26.16
2,2016-06-09 21:06:10,2016-06-09 21:11:46,1,1.03,-73.973037719726563,40.748420715332031,1,N,-73.981758117675781,40.735740661621094,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2016-06-09 21:06:10,2016-06-09 21:15:48,1,1.97,-74.001083374023438,40.751991271972656,1,N,-73.97418212890625,40.751373291015625,1,9,0.5,0.5,2.58,0,0.3,12.88
2,2016-06-09 21:06:10,2016-06-09 21:28:47,1,11.18,-73.9176025390625,40.770198822021484,1,N,-73.762855529785156,40.712440490722656,2,33.5,0.5,0.5,0,0,0.3,34.8
2,2016-06-09 21:06:10,2016-06-09 21:16:30,2,1.78,-73.993949890136719,40.724712371826172,1,N,-73.981819152832031,40.746429443359375,1,9,0.5,0.5,1.75,0,0.3,12.05
2,2016-06-09 21:06:10,2016-06-09 21:17:26,5,4.94,-74.011276245117188,40.703258514404297,1,N,-73.973609924316406,40.747310638427734,1,16,0.5,0.5,2,0,0.3,19.3
1,2016-06-09 21:06:11,2016-06-09 21:15:48,2,2.40,-73.978790283203125,40.766704559326172,1,N,-73.950157165527344,40.780467987060547,1,9.5,0.5,0.5,2.15,0,0.3,12.95
2,2016-06-09 21:06:11,2016-06-09 21:42:28,1,3.25,-73.988426208496094,40.738498687744141,1,N,-73.957290649414063,40.744701385498047,1,22.5,0.5,0.5,0,5.54,0.3,29.34
2,2016-06-09 21:06:11,2016-06-09 21:20:13,1,2.44,-73.987144470214844,40.757762908935547,1,N,-73.98858642578125,40.731391906738281,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2016-06-09 21:06:11,2016-06-09 21:15:16,1,.90,-73.990272521972656,40.761600494384766,1,N,-73.976959228515625,40.755268096923828,1,7,0.5,0.5,2.49,0,0.3,10.79
1,2016-06-09 21:06:12,2016-06-09 21:14:46,1,1.50,-73.959159851074219,40.767692565917969,1,N,-73.973129272460938,40.748783111572266,1,7.5,0.5,0.5,1,0,0.3,9.8
1,2016-06-09 21:06:12,2016-06-09 21:07:53,1,.30,-73.9739990234375,40.784091949462891,1,N,-73.978111267089844,40.782947540283203,2,3,0.5,0.5,0,0,0.3,4.3
2,2016-06-09 21:06:12,2016-06-09 21:26:17,1,2.89,-73.978256225585937,40.764579772949219,1,N,-73.999679565429688,40.743480682373047,1,15,0.5,0.5,3.26,0,0.3,19.56
2,2016-06-09 21:06:12,2016-06-09 21:13:05,1,1.53,-73.969650268554688,40.763580322265625,1,N,-73.9576416015625,40.781990051269531,1,7.5,0.5,0.5,1.5,0,0.3,10.3
2,2016-06-09 21:06:12,2016-06-09 21:25:38,1,3.96,-73.998481750488281,40.7542724609375,1,N,-74.007308959960938,40.70697021484375,1,15.5,0.5,0.5,3.36,0,0.3,20.16
2,2016-06-09 21:06:12,2016-06-09 21:09:18,2,.46,-73.994972229003906,40.739730834960937,1,N,-73.987533569335938,40.736598968505859,1,4,0.5,0.5,0.8,0,0.3,6.1
2,2016-06-09 21:06:12,2016-06-09 21:17:51,1,1.98,0,0,1,N,0,0,1,10,0.5,0.5,2.26,0,0.3,13.56
2,2016-06-09 21:06:12,2016-06-09 21:39:05,1,19.35,-73.956466674804688,40.767230987548828,2,N,-73.790351867675781,40.646751403808594,1,52,0,0.5,11.67,5.54,0.3,70.01
1,2016-06-09 21:06:13,2016-06-09 21:17:02,1,1.60,-73.997245788574219,40.734027862548828,1,N,-73.978111267089844,40.723762512207031,1,9,0.5,0.5,1.55,0,0.3,11.85
1,2016-06-09 21:06:13,2016-06-09 21:30:22,1,6.90,-73.980865478515625,40.675701141357422,1,N,-73.988822937011719,40.731433868408203,1,23,0.5,0.5,4.85,0,0.3,29.15
2,2016-06-09 21:06:13,2016-06-09 21:23:08,5,2.43,-73.984779357910156,40.763195037841797,1,N,-73.987373352050781,40.736133575439453,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2016-06-09 21:06:13,2016-06-09 21:09:36,5,.78,-73.951980590820313,40.777748107910156,1,N,-73.9603271484375,40.770759582519531,1,4.5,0.5,0.5,1.16,0,0.3,6.96
1,2016-06-09 21:06:14,2016-06-09 21:19:27,3,2.20,-73.99884033203125,40.760383605957031,1,N,-73.978553771972656,40.753097534179688,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2016-06-09 21:06:14,2016-06-09 21:20:46,3,4.40,-73.990776062011719,40.703121185302734,1,N,-73.978988647460938,40.723945617675781,1,15.5,0.5,0.5,4.2,0,0.3,21
1,2016-06-09 21:06:14,2016-06-09 21:51:41,3,17.50,-73.789543151855469,40.646560668945313,2,N,-73.98065185546875,40.763805389404297,1,52,0,0.5,10,0,0.3,62.8
1,2016-06-09 21:06:14,2016-06-09 21:17:21,1,1.40,-73.987831115722656,40.732257843017578,1,N,-74.006233215332031,40.743667602539063,1,8.5,0.5,0.5,1,0,0.3,10.8
1,2016-06-09 21:06:14,2016-06-09 21:29:24,4,2.40,-73.982040405273438,40.763431549072266,1,N,-74.007713317871094,40.740718841552734,1,15.5,0.5,0.5,3.35,0,0.3,20.15
1,2016-06-09 21:06:14,2016-06-09 21:16:41,1,1.30,-73.986579895019531,40.730445861816406,1,N,-74.004035949707031,40.729923248291016,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,2016-06-09 21:06:14,2016-06-09 21:20:50,5,2.50,-73.99371337890625,40.720340728759766,1,N,-73.988594055175781,40.748447418212891,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2016-06-09 21:06:14,2016-06-09 21:16:47,2,2.29,-73.976707458496094,40.747638702392578,1,N,-73.954742431640625,40.774070739746094,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2016-06-09 21:06:14,2016-06-09 21:18:32,1,1.68,-73.982208251953125,40.765262603759766,1,N,-73.9757080078125,40.786243438720703,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,2016-06-09 21:06:15,2016-06-09 21:10:03,1,.80,-74.000083923339844,40.678516387939453,1,N,-73.989280700683594,40.679805755615234,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-06-09 21:06:15,2016-06-09 21:16:13,2,1.00,-73.985969543457031,40.746627807617188,1,N,-73.999870300292969,40.747562408447266,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2016-06-09 21:06:15,2016-06-09 21:16:20,1,1.70,-73.958877563476562,40.7679443359375,1,N,-73.971054077148438,40.746002197265625,1,9,0.5,0.5,1.5,0,0.3,11.8
1,2016-06-09 21:06:15,2016-06-09 21:17:13,1,2.70,-73.9747314453125,40.753562927246094,1,N,-73.978446960449219,40.779972076416016,1,10.5,0.5,0.5,2.35,0,0.3,14.15
2,2016-06-09 21:06:51,2016-06-09 21:15:42,1,1.51,-73.973960876464844,40.747581481933594,1,N,-73.992561340332031,40.743408203125,1,8,0.5,0.5,2.32,0,0.3,11.62
2,2016-06-09 21:06:51,2016-06-09 21:09:46,2,.50,-73.977462768554688,40.786991119384766,1,N,-73.971549987792969,40.7872314453125,1,4,0.5,0.5,1.06,0,0.3,6.36
2,2016-06-09 21:06:51,2016-06-09 21:12:11,5,.61,-73.9552001953125,40.776809692382813,1,N,-73.945907592773437,40.773590087890625,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2016-06-09 21:06:52,2016-06-09 21:15:43,1,1.70,-73.947738647460938,40.770839691162109,1,N,-73.955680847167969,40.786964416503906,1,8,0.5,0.5,1.85,0,0.3,11.15
2,2016-06-09 21:06:52,2016-06-10 00:00:00,5,16.63,-74.011123657226563,40.703166961669922,1,N,-73.917205810546875,40.878036499023438,1,48,0.5,0.5,7.78,2.54,0.3,59.62
2,2016-06-09 21:06:52,2016-06-09 21:38:12,6,5.27,-73.873695373535156,40.773887634277344,1,N,-73.826217651367188,40.745365142822266,2,19.5,0.5,0.5,0,0,0.3,20.8
2,2016-06-09 21:06:52,2016-06-09 21:11:45,2,1.34,-73.974159240722656,40.788829803466797,1,N,-73.959953308105469,40.799648284912109,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2016-06-09 21:06:52,2016-06-09 21:14:39,6,2.07,-73.939079284667969,40.805339813232422,1,N,-73.956398010253906,40.779651641845703,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2016-06-09 21:06:52,2016-06-09 21:15:45,1,1.11,-73.985267639160156,40.7381591796875,1,N,-73.995010375976563,40.743160247802734,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2016-06-09 21:06:53,2016-06-09 21:41:24,1,11.40,-73.872955322265625,40.774024963378906,1,N,-73.944534301757813,40.667758941650391,2,36,0.5,0.5,0,0,0.3,37.3
1,2016-06-09 21:06:53,2016-06-09 21:25:21,1,2.60,-73.994644165039062,40.719627380371094,1,N,-73.991722106933594,40.749046325683594,1,13,0.5,0.5,3.55,0,0.3,17.85
1,2016-06-09 21:06:53,2016-06-09 21:33:05,1,9.80,-73.870948791503906,40.773738861083984,1,N,-73.973365783691406,40.785251617431641,2,30,0.5,0.5,0,5.54,0.3,36.84
1,2016-06-09 21:06:53,2016-06-09 21:18:13,1,.80,-73.987098693847656,40.765201568603516,1,N,-73.997444152832031,40.761699676513672,1,8,0.5,0.5,1.85,0,0.3,11.15
2,2016-06-09 21:06:53,2016-06-09 21:15:09,1,1.78,-73.974861145019531,40.777801513671875,1,N,-73.959968566894531,40.798931121826172,1,8.5,0.5,0.5,1,0,0.3,10.8
2,2016-06-09 21:06:53,2016-06-09 21:28:56,2,2.43,-74.007843017578125,40.740245819091797,1,N,-73.978370666503906,40.751220703125,1,14.5,0.5,0.5,3.16,0,0.3,18.96
2,2016-06-09 21:06:53,2016-06-09 21:16:07,1,2.07,-73.968338012695312,40.7967529296875,1,N,-73.977821350097656,40.78546142578125,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-06-09 21:06:53,2016-06-09 21:10:09,4,.63,-73.992073059082031,40.742511749267578,1,N,-73.98223876953125,40.739948272705078,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-06-09 21:06:53,2016-06-09 21:18:40,1,1.49,-73.995262145996094,40.739910125732422,1,N,-73.978912353515625,40.752170562744141,1,9,0.5,0.5,2.06,0,0.3,12.36
1,2016-06-09 21:06:54,2016-06-09 21:30:50,1,6.10,-73.994056701660156,40.717567443847656,1,N,-73.94781494140625,40.779117584228516,1,22,0.5,0.5,4.65,0,0.3,27.95
1,2016-06-09 21:06:54,2016-06-09 21:19:32,1,1.80,-73.987495422363281,40.744312286376953,1,N,-73.9693603515625,40.760509490966797,1,10,0.5,0.5,2.8,0,0.3,14.1
2,2016-06-09 21:06:54,2016-06-09 21:28:04,5,1.44,-73.971366882324219,40.760368347167969,1,N,-73.991630554199219,40.759578704833984,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2016-06-09 21:06:54,2016-06-09 21:21:11,1,3.04,-73.987037658691406,40.760639190673828,1,N,-73.954246520996094,40.778549194335938,1,12.5,0.5,0.5,1,0,0.3,14.8
2,2016-06-09 21:06:54,2016-06-09 21:09:59,1,.56,-73.968292236328125,40.799938201904297,1,N,-73.962158203125,40.795249938964844,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-06-09 21:06:54,2016-06-09 21:12:26,1,1.11,-73.969779968261719,40.750389099121094,1,N,-73.963890075683594,40.761421203613281,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2016-06-09 21:06:54,2016-06-09 21:09:59,1,.56,-73.968292236328125,40.799938201904297,1,N,-73.962158203125,40.795249938964844,3,-4.5,-0.5,-0.5,0,0,-0.3,-5.8
2,2016-06-09 21:06:54,2016-06-09 21:18:40,1,1.99,-73.968887329101563,40.785984039306641,1,N,-73.947067260742187,40.783500671386719,1,10,0.5,0.5,2.26,0,0.3,13.56
2,2016-06-09 21:06:54,2016-06-09 21:17:19,6,.78,-73.970626831054687,40.761749267578125,1,N,-73.975387573242187,40.752418518066406,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-06-09 21:06:55,2016-06-09 21:16:54,1,1.60,-73.963638305664063,40.774333953857422,1,N,-73.976036071777344,40.76318359375,1,8.5,0.5,0.5,1,0,0.3,10.8
1,2016-06-09 21:06:55,2016-06-09 21:18:50,1,1.90,-74.005630493164062,40.736732482910156,1,N,-73.994308471679688,40.719688415527344,1,9.5,0.5,0.5,3.2,0,0.3,14
2,2016-06-09 21:06:55,2016-06-09 21:18:47,1,1.41,-73.991043090820313,40.755157470703125,1,N,-73.982101440429688,40.773330688476563,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-06-09 21:06:55,2016-06-09 21:19:14,5,1.78,-73.956260681152344,40.763381958007812,1,N,-73.979110717773437,40.763839721679688,1,10,0.5,0.5,2.26,0,0.3,13.56
2,2016-06-09 21:06:55,2016-06-09 21:11:31,1,.87,-73.99334716796875,40.752468109130859,1,N,-73.993972778320312,40.761768341064453,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2016-06-09 21:06:56,2016-06-09 21:12:56,1,1.80,-73.953804016113281,40.779132843017578,1,N,-73.93603515625,40.796188354492187,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2016-06-09 21:06:56,2016-06-09 21:32:05,1,3.60,-73.997116088867188,40.714481353759766,1,N,-73.989425659179687,40.758274078369141,2,17.5,0.5,0.5,0,0,0.3,18.8
1,2016-06-09 21:06:56,2016-06-09 21:23:53,2,4.60,-73.987258911132813,40.719676971435547,1,N,-73.976089477539063,40.763988494873047,1,16.5,0.5,0.5,2,0,0.3,19.8
1,2016-06-09 21:06:56,2016-06-09 21:13:18,1,1.00,-73.948310852050781,40.776348114013672,1,N,-73.953231811523438,40.786861419677734,2,6.5,0.5,0.5,0,0,0.3,7.8
